MacAddress,Company
C4:FF:BC:A,Advanced Navigation
28:F5:37:4,Phyn LLC
28:A5:3F,vivo Mobile Communication Co.
F0:AD:4E,Globalscale Technologies
AC:54:EC,IEEE P1823 Standards Working Group
00:50:C2:92:B,DSP DESIGN
10:B3:D5,Cisco Systems
68:23:B0,Texas Instruments
58:2A:F7,HUAWEI TECHNOLOGIES CO.
00:50:C2:08:F,General Industries Argentina
30:59:B7,Microsoft
00:0D:C0,Spagat AS
94:7F:D8,Shenzhen Skyworth  Digital  Technology  CO.
24:D9:21,Avaya Inc
00:12:91,KWS Computersysteme GmbH
00:21:42,Advanced Control Systems doo
E8:CC:8C,Chengdu Jia Rui Hua Lian Communication Technology Co.
90:EB:50,Cisco Systems
70:B3:D5:5C:0,Shenzhen Lianfaxun Electronic Technology Co.
CC:05:77,HUAWEI TECHNOLOGIES CO.
30:52:53,BuildJet
60:6C:63,Hitron Technologies. Inc
00:1A:6A,Tranzas
70:B3:D5:B0:4,Herrmann Datensysteme GmbH
A4:D5:78,Texas Instruments
78:11:DC,XIAOMI Electronics
00:50:C2:5F:4,TeamProjects BV
B4:B0:24,TP-Link Corporation Limited
00:18:C2,Firetide
84:37:D5,Samsung Electronics Co.
70:B3:D5:80:E,Utopi Ltd
70:B3:D5:39:E,Lanmark Controls Inc.
00:25:48,Nokia Danmark AS
00:0B:C1,Bay Microsystems
8C:7C:FF,Brocade Communications Systems LLC
C8:A9:FC,Goyoo Networks Inc.
8C:1F:64:E1:1,C-Octopus
00:80:F3,SUN ELECTRONICS CORP.
00:50:C2:5E:5,Stresstech OY
D0:CF:D8,Huizhou Boshijie Technology Co.
78:57:12,Mobile Integration Workgroup
18:74:E2:7,Sansec Technology Co.
00:23:CE,KITA DENSHI CORPORATION
60:DD:8E,Intel Corporate
14:8F:34,TECNO MOBILE LIMITED
14:5B:E1,nyantec GmbH
F0:3A:55,Omega Elektronik AS
1C:3A:60,Ruckus Wireless
00:0D:08,AboveCable
00:00:10,SYTEK INC.
00:22:B9,Analogix Seminconductor
C0:8A:DE,Ruckus Wireless
00:C0:6B,OSI PLUS CORPORATION
10:12:50,Integrated Device Technology (Malaysia) Sdn. Bhd.
34:EF:B6,Edgecore Networks Corporation
00:02:1A,Zuma Networks
98:FE:E1,Apple
A0:31:DB,HUAWEI TECHNOLOGIES CO.
8C:1F:64:16:F,Codasip s.r.o.
B8:DF:6B,SpotCam Co.
70:B3:D5:70:0,University Of Groningen
00:50:C2:D0:7,IAF GmbH
70:B3:D5:CE:8,Grossenbacher Systeme AG
8C:BA:25,UNIONMAN TECHNOLOGY CO.
00:50:C2:32:F,PULTRONICS
B8:D4:BC,zte corporation
0C:EF:AF:7,Syntrans AB
00:50:9B,SWITCHCORE AB
00:34:F1,Radicom Research
00:50:80,Cisco Systems
00:17:67,Earforce AS
00:09:CE,SpaceBridge Semiconductor Corp.
00:50:C2:2D:9,Private
A0:0E:98,HUAWEI TECHNOLOGIES CO.
B8:4C:87:A,Altronix 
F8:7A:39:3,Overview Limited
70:B3:D5:65:6,SonoSound ApS
00:16:81,Vector Informatik GmbH
3C:39:E7:1,BEWATEC Kommunikationstechnik GmbH
00:10:6C,EDNT GmbH
40:48:FD:7,Cloud4Wi
00:00:F0,Samsung Electronics Co.
A8:9C:6C,Ubiquiti Inc
FA:E1:90,IN WIN DEVELOPMENT INC.
70:B3:D5:9F:6,Edgeware AB
5C:52:30,Apple
CC:69:B0,Global Traffic Technologies
28:ED:6A,Apple
38:B1:9E:0,Triple Jump Medical
DC:44:27:A,Shanghai Huahong Integrated Circuit Co.
8C:1F:64:C0:C,GIORDANO CONTROLS SPA
48:CB:6E,Cello Electronics (UK) Ltd
74:E2:E7,Cisco Systems
70:B3:D5:51:1,Next Sight srl
00:04:8C,Nayna Networks
BC:32:B2,Samsung Electronics Co.
70:B3:D5:71:8,PEEK TRAFFIC
00:50:C2:FC:2,ELTA
00:03:D4,Alloptic
80:B2:89,Forworld Electronics Ltd.
24:09:35,Samsung Electronics Co.
CC:36:CF,Cisco Systems
00:21:29,Cisco-Linksys
BC:B2:CC,Samsung Electronics Co.
90:4E:91:4,Wrtnode technology Inc.
8C:1F:64:6E:C,Bit Trade One
84:28:5A,Saffron Solutions Inc
F0:4C:D5,Maxlinear
40:D8:55:17:1,Sicon srl
24:5B:F0,Liteon
00:0F:2C,Uplogix
00:03:AA,Watlow
7C:67:A2,Intel Corporate
08:05:CD,DongGuang EnMai Electronic Product Co.Ltd.
54:76:B2,Raisecom Technology CO.
F0:F5:6D,Kubota Corporation
68:B9:C2,Earda Technologies co Ltd
00:50:C2:6C:B,Stream Processors
40:BA:61,ARIMA Communications Corp.
7C:70:BC:8,Mennekes Elektrotechnik GmbH  Co. KG
18:7C:81,Valeo Vision Systems
A8:29:4C,Precision Optical Transceivers
00:50:4B,BARCONET N.V.
50:2E:CE,Asahi Electronics Co.
98:8F:E0:8,Changzhou Perceptime Technology Co.
60:A7:51,Huawei Device Co.
8C:1F:64:CF:A,YUYAMA MFG Co.
B8:98:B0,Atlona Inc.
B8:18:6F,ORIENTAL MOTOR CO.
00:1E:BE,Cisco Systems
00:50:C2:43:3,Idetech Europe S.A.
68:D2:47,Portalis LC
E0:43:DB,Shenzhen ViewAt Technology Co.
00:50:C2:5F:C,FilmLight Limited
D8:68:52,HUAWEI TECHNOLOGIES CO.
40:D8:55:1A:8,Multiobrabotka
70:B3:D5:9A:1,ITS Industrial Turbine Services GmbH
3C:08:CD,Juniper Networks
00:16:CC,Xcute Mobile Corp.
0C:C3:B8,Shenzhen Jiahua Zhongli Technology Co.
8C:18:D9,Shenzhen RF Technology Co.
E8:A7:F2,sTraffic
00:30:F6,SECURELOGIX CORPORATION
00:50:C2:6E:7,Ace Axis Limited
DC:44:27:7,EcoGuard AB
A0:C5:F2:C,Glooko inc
F0:22:1D:4,Synergies Intelligent Systems Inc.
7C:D8:44,Enmotus Inc
98:6D:35:A,iWave Japan
6C:1D:2C,HUAWEI TECHNOLOGIES CO.
70:B3:D5:0A:D,Vega-Absolute
40:D8:55:13:D,Perm Scientific-Industrial Instrument Making Company JSC
3C:28:A6,Alcatel-Lucent Enterprise (China)
50:55:27,LG Electronics (Mobile Communications)
80:C6:3F,Remec Broadband Wireless 
78:30:3B,Stephen Technologies Co.
70:B3:D5:09:4,Circuitlink Pty Ltd
70:B3:D5:A0:C,Lumiplan Duhamel
00:50:C2:D0:1,Aanderaa Data Instruments
C8:05:9E,Hefei Symboltek Co.
04:41:A5,Apple
70:B3:D5:32:5,BlueMark Innovations BV
DC:DC:07,TRP Systems BV
78:5E:E8:B,Lantern Engineering (Pty) Ltd
00:1B:27,Merlin CSI
E4:5D:51,SFR
6C:D7:A0,WIKO Terminal Technology (Dongguan) Co.
00:2A:10,Cisco Systems
00:D0:04,PENTACOM LTD.
00:18:AD,NIDEC SANKYO CORPORATION
F4:33:1C,Toast
40:D8:55:0E:D,IntelliDesign Pty Ltd
00:02:52,Carrier Corporation
70:B3:D5:33:A,AudioTEC LLC
E4:40:97,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
00:20:97,APPLIED SIGNAL TECHNOLOGY
D4:7C:44:4,Sammi Onformation Systems
78:D8:00:D,Korea Micro Wireless Co.
00:0C:25,Allied Telesis Labs
FC:3D:73,eero inc.
00:09:F3,WELL Communication Corp.
4C:BC:98:D,Elink Technology (Shenzhen) Co.
70:B3:D5:85:3,HGH SYSTEMES INFRAROUGES
68:DA:73:A,Shenzhen Haiyingzhilian Industrial Co.
00:0B:7E,SAGINOMIYA Seisakusho Inc.
38:AC:DD,Valenco GmbH
00:90:C0,K.J. LAW ENGINEERS
04:58:5D:A,TELEPLATFORMS
64:C6:D2,Seiko Epson Corporation
5C:16:48,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
70:B3:D5:E9:4,Lumiplan Duhamel
88:01:18,BLT Co
7C:D9:FE,New Cosmos Electric Co.
EC:7F:C6,ECCEL CORPORATION SAS
E8:80:D8,GNTEK Electronics Co.
18:30:09,Woojin Industrial Systems Co.
00:16:0B,TVWorks LLC
BC:F1:05,Intel Corporate
8C:FE:B4,VSOONTECH ELECTRONICS CO.
70:B3:D5:57:D,WICOM1 GmbH
00:A0:FB,TORAY ENGINEERING CO.
48:5E:0E:4,MHE Electronics
00:25:D9,DataFab Systems Inc.
00:30:37,Packard Bell Nec Services
74:5B:C5:9,Haikou Frun FlashMcu Microcontrol Technology Development Co.
00:C5:DB,Datatech Sistemas Digitales Avanzados SL
00:1A:6C,Cisco Systems
D0:D9:4F:1,mycable GmbH
00:50:C2:28:E,Tattile srl
F8:DB:88,Dell Inc.
70:5A:6F:2,Tyromotion GmbH
10:C2:BA,UTT Co.
00:50:C2:70:C,Exertus
5C:89:E6,Richard Wolf GmbH
00:0E:DE,REMEC
00:19:A5,RadarFind Corporation
14:B2:E5,Shenzhen iComm Semiconductor CO.
00:02:2C,ABB Bomem
70:B3:D5:61:D,Telonic Berkeley Inc
D8:74:95,zte corporation
00:06:FE,Ambrado
C8:C2:FA,HUAWEI TECHNOLOGIES CO.
B0:7D:64,Intel Corporate
FC:A2:DF:7,Flexmedia ind e com
70:B3:D5:01:0,Hanwa Electronic Ind.Co.
9C:35:83,Nipro Diagnostics
EC:CF:70,FUJIAN STAR-NET COMMUNICATION CO.
7C:CB:0D,Antaira Technologies
00:50:C2:19:D,ELECTREX S.R.L
00:20:63,WIPRO INFOTECH LTD.
00:90:66,Troika Networks
8C:1F:64:D5:6,Wisdom Audio
9C:88:AD,Fiberhome Telecommunication Technologies Co.
98:6D:35:8,Beijing 3CAVI Tech Co.
00:18:FB,Compro Technology
00:02:82,ViaClix
70:B3:D5:6B:A,Integrotech sp. z o.o.
00:50:C2:95:C,Resurgent Health  Medical
5C:E8:D3,Signalinks Communication Technology Co.
9C:31:B6,Kulite Semiconductor Products Inc
0C:19:1F,Inform Electronik
78:B2:13,DWnet Technologies(Suzhou) Corporation
00:09:62,Sonitor Technologies AS
C0:53:36,Beijing National Railway Research  Design Institute of Signal  Communication Group Co..Ltd.
54:0F:2C,Arista Networks
00:0A:DD,Allworx Corp.
8C:1F:64:7A:A,XSENSOR Technology Corp.
44:D5:F2:8,CETC Avionics.L td
7A:35:EA,SHARP Corporation
5C:6A:EC:6,FEMTOCELL
00:03:0E,Core Communications Co.
88:A2:5E,Juniper Networks
0C:75:BD,Cisco Systems
A4:11:BB,Cisco Systems
50:E2:4E,zte corporation
00:D0:E9,Advantage Century Telecommunication Corp.
00:0D:98,S.W.A.C. Schmitt-Walter Automation Consult GmbH
00:17:7B,Azalea Networks inc
00:90:36,ens
18:74:E2:A,Linux Automation GmbH
00:09:D7,DC Security Products
00:15:A3,ARRIS Group
00:50:C2:56:3,ORTRAT
00:3F:10,Shenzhen GainStrong Technology Co.
00:50:C2:7C:5,Venture Research Inc.
00:10:FB,ZIDA TECHNOLOGIES LIMITED
B0:B3:69,Shenzhen SDMC Technology CO.
00:20:E5,APEX DATA
08:26:AE:C,Brannstrom Sweden AB
70:B3:D5:B6:F,Integra Metering SAS
B4:D8:DE,iota Computing
80:95:62,Extreme Networks
00:C0:3B,MULTIACCESS COMPUTING CORP.
00:08:D0,Musashi Engineering Co.
E0:48:AF,Premietech Limited
00:15:EB,zte corporation
00:11:C3,Transceiving System Technology Corporation
1C:11:2F,vivo Mobile Communication Co.
0C:EC:8D,Motorola Mobility LLC
00:50:C2:71:4,T.E.AM.
EC:E9:F8,Guang Zhou TRI-SUN Electronics Technology  Co.
30:1F:9A:7,Triax AS
70:60:DE,LaVision GmbH
A0:80:69,Intel Corporate
18:04:03,vivo Mobile Communication Co.
84:11:C2:2,Futurecom Systems Group
8C:1F:64:27:B,Oriux
28:F8:C6:5,Sarco Equipments PVT. LTD.
00:05:E8,TurboWave
D8:E0:E1,Samsung Electronics Co.
E8:FD:35,Huawei Device Co.
70:B3:D5:63:E,RIKEN OPTECH CORPORATION
00:50:C2:3E:6,CRDE
00:50:C2:69:5,Purelink Technology
64:C3:54,Avaya Inc
20:D1:60,Private
A8:3C:CB,ROSSMA
A4:EA:4F,VusionGroup
D4:1A:D1,Zyxel Communications Corporation
D8:6C:63,Google
00:50:C2:40:F,BIR
6C:39:1D,Beijing ZhongHuaHun Network Information center
00:6D:FB,Vutrix Technologies Ltd
FC:94:CE,zte corporation
58:05:56,Elettronica GF S.r.L.
40:D8:55:06:A,elgris UG
48:8C:78,Alpha Networks Inc.
00:50:20,MEDIASTAR CO.
08:00:6A,ATT
00:09:4D,Braintree Communications Pty Ltd
64:D0:2D,Next Generation Integration (NGI)
70:B3:D5:83:C,Sinoembed
B4:9E:E6,SHENZHEN TECHNOLOGY CO LTD
00:00:B6,MICRO-MATIC RESEARCH
98:FF:D0,Lenovo Mobile Communication Technology Ltd.
5C:E6:88,VECOS Europe B.V.
00:50:C2:8B:9,ACD Elektronik GmbH
A4:0C:C3,Cisco Systems
60:69:44,Apple
00:0F:24,Cisco Systems
7C:83:34:6,Wojinxin Beijing Technology Co.
BC:EC:23,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
34:E7:0B,HAN Networks Co.
9C:09:71,New H3C Technologies Co.
00:0B:A1,Fujikura Solutions Ltd.
00:00:96,MARCONI ELECTRONICS LTD.
B4:6A:D4,Edgecore Americas Networking Corporation
20:85:93:C,Regloplas AG
00:19:7D,Hon Hai Precision Ind. Co.
70:B3:D5:90:9,tetronik GmbH AEN
74:B8:0F,Zipline International Inc.
00:50:C2:3F:0,megatec electronic GmbH
70:B3:D5:DE:3,ETL Elektrotechnik Lauter GmbH
00:03:1E,Optranet
A4:6B:B6,Intel Corporate
0C:86:29:9,HONGKONG SAINT TECH INDUSTRIAL LIMITED
00:40:DF,DIGALOG SYSTEMS
00:15:C6,Cisco Systems
20:85:93:4,Kloudspot Inc
44:33:4C,Shenzhen Bilian electronic CO.
10:66:50,Robert Bosch JuP1
D4:AD:FC,Shenzhen Intellirocks Tech co.
00:10:CE,VOLAMP
70:B3:D5:1C:7,Hoshin Electronics Co.
4C:91:7A:6,Openeye
70:B3:D5:2F:7,Military Research Institute
D4:6C:DA,CSM GmbH
00:50:C2:74:9,Affolter Technologies SA
88:BC:AC,Zebra Technologies Inc.
6C:68:A4,Guangzhou V-Solution Telecommunication Technology Co.
80:DA:C2,Technicolor CH USA Inc.
40:C7:C9,Naviit Inc.
D0:CF:5E,Energy Micro AS
2C:FD:B4,Shenzhen Jingxun Software Telecommunication Technology Co.
84:CD:62,ShenZhen IDWELL Technology CO.
00:50:D4,JOOHONG INFORMATION 
AC:17:94,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
34:98:7A,Espressif Inc.
00:50:C2:29:4,EPSa GmbH
48:87:2D,SHEN ZHEN DA XIA LONG QUE TECHNOLOGY CO.
BC:D7:13,Owl Labs
00:50:C2:B3:F,M-Tronic Design and Technology GmbH
00:50:C2:74:F,German Technologies
00:26:00,TEAC Australia Pty Ltd.
00:1C:D9,GlobalTop Technology Inc.
70:B3:D5:ED:9,AADONA Communication Pvt Ltd
F4:6B:8C,Hon Hai Precision Ind. Co.
8C:1F:64:33:D,ARROW (CHINA) ELECTRONICS TRADING CO.
00:0D:3C,i.Tech Dynamic Ltd
70:B3:D5:AE:6,Ya Batho Trading (Pty) Ltd
00:1D:75,Radioscape PLC
00:04:72,Telelynx
00:0C:E3,Option International N.V.
4C:A0:03,VITEC
9C:F6:1A,Carrier Fire  Security
38:95:92,Beijing Tendyron Corporation
00:15:61,JJPlus Corporation
F0:2A:2B:8,Tenways Engineering Service Ltd
74:90:50,Renesas Electronics Corporation
74:E1:4A:6,Emerging Technology (Holdings) Ltd.
F4:69:D5:E,ORtek Technology
5C:31:92,Cisco Systems
8C:8E:F2,Apple
04:81:9B,BSkyB Ltd
02:60:8C,3COM
70:B3:D5:F4:2,Matsuhisa Corporation
70:B3:D5:2A:2,Visualware
A0:78:2D,Apple
00:0F:62,Alcatel Bell Space N.V.
F4:7A:4E,WoojeonHandan
00:D0:12,GATEWORKS CORP.
E0:DB:88,Open Standard Digital-IF Interface for SATCOM Systems
8C:1F:64:47:6,Clair Global Corporation
40:D8:55:0D:2,ELAN SYSTEMS
00:17:AC,ONeil Product Development Inc.
D4:DC:09,Mist Systems
70:B3:D5:F8:4,DEUTA-WERKE GmbH
34:9D:90,Heinzmann GmbH  CO. KG
DC:96:2C,NST Audio Ltd
B4:C8:10,UMPI Elettronica
5C:C3:36,ittim
10:34:1B,Spacelink
C8:6F:1D,Apple
C0:85:4C,Ragentek Technology Group
70:B3:D5:51:4,Intelligent Security Systems (ISS)
14:3E:60,Nokia
2C:D8:DE,AltoBeam Inc.
7C:02:BC,Hansung Electronics Co. LTD
00:A0:D4,RADIOLAN
00:09:88,Nudian Electron Co.
94:F1:28,Hewlett Packard Enterprise
00:0C:63,Zenith Electronics Corporation
00:07:14,Brightcom
0C:85:E1,Apple
B0:1F:81:F,Private
00:B0:B3,XSTREAMIS PLC
9C:85:66,Wingtech Mobile Communications Co.
34:48:ED,Dell Inc.
A4:24:DD,Cambrionix Ltd
00:50:C2:28:8,RPM Systems Corporation
34:B5:F3:2,Inspired Flight
C4:44:7D,HUAWEI TECHNOLOGIES CO.
44:B3:C5,Huawei Device Co.
70:B3:D5:1B:5,StarBridge
00:1E:BA,High Density Devices AS
5C:F6:DC,Samsung Electronics Co.
00:50:C2:0C:D,LINET OY
00:50:C2:C3:A,Sicon srl
00:50:C2:09:8,EPEL Industrial
8C:1F:64:4A:F,miniDSP
00:D0:02,DITECH CORPORATION
E0:D0:45,Intel Corporate
00:50:C2:0C:3,Tonbu
18:C3:F4:2,Changsha Kiloview Electronics Co.
E4:81:B3,Shenzhen ACT Industrial Co.
D8:BF:4C,Victory Concept Electronics Limited
40:D8:55:0C:2,SC Techswarm SRL
8C:1F:64:07:2,Eyecloud
E8:2B:C5,Huawei Device Co.
2C:16:BD:8,Shenzhen elink smart Co.
00:0A:EB,TP-LINK TECHNOLOGIES CO.
70:5A:6F:B,Callidus trading
00:50:C2:93:0,NETA Elektronik AS
70:B3:D5:C8:F,TRIDENT INFOSOL PVT LTD
00:01:12,Shark Multimedia Inc.
78:BE:BD,STULZ GmbH
00:50:C2:BE:8,VEHICLE TESTING EQUIPMENT
00:7D:FA,Volkswagen Group of America
00:0E:A8,United Technologists Europe Limited
30:F7:C5,Apple
00:07:41,Sierra Automated Systems
9C:AC:6D,Universal Electronics
00:40:39,OPTEC DAIICHI DENKO CO.
00:06:63,Human Technology Co.
00:02:E6,Gould Instrument Systems
58:93:96,Ruckus Wireless
50:FF:99:6,LEGEND WINNER LIMITED
34:D0:B8:2,Blustream Pty Ltd
70:B3:D5:BF:E,Aplex Technology Inc.
00:60:8F,TEKRAM TECHNOLOGY CO.
60:B0:2B,Qingdao Haier Technology Co.
00:00:6B,Silicon Graphics
00:12:A9,3Com Ltd
8C:1F:64:76:A,DORLET SAU
44:F4:36,zte corporation
74:E1:4A:5,UTU Oy
00:23:00,Cayee Computer Ltd.
EC:63:ED,Hyundai Autoever Corp.
A0:09:4C,CenturyLink
64:0E:94,Pluribus Networks
00:30:6C,Hitex Holding GmbH
00:17:28,Selex Communications
48:EF:61,Huawei Device Co.
70:B3:D5:EA:0,PARK24
D0:B2:14,PoeWit Inc
8C:1F:64:EF:0,Sonendo Inc
00:C0:02,Sercomm Corporation.
28:52:F9,Zhongxin Intelligent Times (Shenzhen) Co.
F4:7D:EF,Samsung Electronics Co.
00:0A:45,Audio-Technica Corp.
CC:C8:D7,CIAS Elettronica srl
00:50:8D,ABIT COMPUTER CORPORATION
00:19:E4,2Wire Inc
24:84:98,Beijing Jiaoda Microunion Tech.Co.
4C:EF:56,Shenzhen Sundray Technologies Company Limited
40:A5:3B,Nokia
70:B3:D5:52:2,Syncopated Engineering Inc
00:10:5E,Spirent plc
A8:67:1E,RATP
00:20:68,ISDYNE
00:D0:FA,Thales e-Security Ltd.
CC:DB:93,Cisco Systems
BC:34:00:4,Dexcel Design Pvt Ltd
74:AD:CB,New H3C Technologies Co.
10:8C:CF,Cisco Systems
40:92:1A,Apple
00:26:B2,Setrix GmbH
40:12:E4,Compass-EOS
00:F8:CC,Sagemcom Broadband SAS
40:D8:55:08:1,Sicon srl
00:16:36,Quanta Computer Inc.
78:D4:F1:5,Huaqin Telecom Technology Co.
00:06:A7,Primarion
5C:6A:EC,IEEE Registration Authority
3C:DC:03,IEEE Registration Authority
08:25:25,Xiaomi Communications Co Ltd
00:40:11,ANDOVER CONTROLS CORPORATION
70:B3:D5:5F:5,Microvision
00:E0:5E,JAPAN AVIATION ELECTRONICS INDUSTRY
00:07:A0,e-Watch Inc.
18:9B:A5:A,SHENZHEN FIONEXX TECHNOLOGIES LTD.
7C:BA:CC:E,ALPHA TECHNOLOGIES
8C:1F:64:D0:A,BOTEVO Building Solutions GmbH
7C:DC:73,HUAWEI TECHNOLOGIES CO.
50:3D:A1,Samsung Electronics Co.
A0:56:2C,Samsung Electronics Co.
00:50:C2:F7:0,Noralta Technologies Inc
98:F9:C7:6,GoodBox
70:88:6B:B,Beijing Strongleader Science  Technology Co.
8C:1F:64:00:C,Guan Show Technologe Co.
18:EE:86,Novatel Wireless Solutions
00:24:92,Motorola
EC:FC:2F,Sagemcom Broadband SAS
00:0E:A5,BLIP Systems
8C:1F:64:9C:A,EDC Acoustics
70:B3:D5:52:5,Plantiga Technologies Inc
14:23:D7,EUTRONIX CO.
C0:9B:F4,IEEE Registration Authority
80:20:FD,Samsung Electronics Co.
00:18:C3,CS Corporation
70:B3:D5:0F:2,TrexEdge
B8:D8:12:7,Neuropace Inc.
18:6F:2D,Shenzhen Sundray Technologies Company Limited
FC:D5:D9,Shenzhen SDMC Technology Co.
60:23:A4,Sichuan??AI-Link??Technology??Co.
38:F8:CA,OWIN Inc.
00:D0:15,UNIVEX MICROTECHNOLOGY CORP.
00:A0:84,Dataplex Pty Ltd
94:A7:BC,BodyMedia
00:0D:44,Audio BU - Logitech
00:30:58,API MOTION
70:B3:D5:95:F,WiFi Nation Ltd
E4:76:84,Apple
EC:2C:49,University of Tokyo
00:16:F5,Dalian Golden Hualu Digital Technology Co.
70:B3:D5:98:E,Autocom Diagnostic Partner AB
CC:4D:38,Carnegie Technologies
38:D5:7A,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
00:DD:0C,UNGERMANN-BASS INC.
00:56:2B,Cisco Systems
00:05:28,New Focus
78:CA:83:4,Pinhole (Beijing) Technology Co.
D0:9F:D9:A,Eurolan Ltd
00:0F:78,Datacap Systems Inc
E8:E0:8F,GRAVOTECH MARKING SAS
28:F0:33,Apple
AC:7F:8D,Extreme Networks Headquarters
2C:48:35:3,Newtrax Technologies Inc
00:50:C2:33:1,Broadcast Sports Inc
50:A4:D0,IEEE Registration Authority
70:B3:D5:FA:2,Sarokal Test Systems Oy
34:03:DE,Texas Instruments
00:06:02,Cirkitech Electronics Co.
00:0F:32,Lootom Telcovideo Network Wuxi Co Ltd
98:FC:84:A,Shield Inc.
84:7A:B6,AltoBeam (China) Inc.
18:18:8B,FUJITSU CONNECTED TECHNOLOGIES LIMITED
18:D7:93:2,Hydrotechnik GmbH
C8:90:3E,Pakton Technologies
00:09:7A,Louis Design Labs.
70:B3:D5:F5:A,HAMEG GmbH
B4:B2:91,LG Electronics
00:0C:37,Geomation
90:EB:48,Shanghai chipfresh Electronics Technology Co.
AC:13:9C,Adtran Inc
00:17:27,Thermo Ramsey Italia s.r.l.
0C:C4:13,Google
08:F8:0D:D,ZHEJIANG EV-TECH.
38:FA:CA,Skyworth Digital Technology(Shenzhen) Co.
F8:E6:1A,Samsung Electronics Co.
00:10:6F,TRENTON TECHNOLOGY INC.
AC:97:6C,Greenliant
24:01:C7,Cisco Systems
00:50:C2:76:1,Elbit Systems of America
64:09:80,Xiaomi Communications Co Ltd
1C:48:40,IMS Messsysteme GmbH
F8:AA:8A,Axview Technology (Shenzhen) Co.
00:50:C2:CE:5,Maretron
00:07:2E,North Node AB
00:50:C2:87:7,Motion Analysis Corp
10:B3:6F,Bowei Technology Company Limited 
00:0C:2F,SeorimTechnology Co.
00:80:26,NETWORK PRODUCTS CORPORATION
C0:FB:F9:E,Navitas Digital Safety Ltd
58:47:CA:4,Future Tech Development FZC LLC
E4:77:D4,Minrray Industry Co.
2C:56:83,China Mobile Group Device Co.
C0:29:73,Audyssey Laboratories Inc.
F4:E4:51,HUAWEI TECHNOLOGIES CO.
F0:5C:77,Google
00:0F:98,Avamax Co. Ltd.
00:0F:67,West Instruments
44:A8:FC,Apple
8C:1F:64:44:D,Design and Manufacturing Vista Electronics Pvt.Ltd.
64:99:A0,AG Elektronik AB
00:90:B2,AVICI SYSTEMS INC.
00:06:70,Upponetti Oy
70:B3:D5:EB:4,Robotic Research
70:B3:D5:4C:A,PCB Piezotronics
D4:29:EA,Zimory GmbH
FC:62:6F,Fortx
90:D0:92,HUMAX Co.
00:D0:FF,Cisco Systems
F4:3A:FA:1,Dspread Technology (Beijing) Inc.
00:50:C2:39:6,RapidWave Inc.
60:21:C0,Murata Manufacturing Co.
00:15:2E,PacketHop
8C:1F:64:25:C,TimeMachines Inc.
CC:ED:21,Nokia Shanghai Bell Co.
40:D8:55:07:B,IPS Technology Limited
FC:06:ED,M2Motive Technology Inc.
C0:FB:F9:3,SHENZHEN HEQIANG ELECTRONICS LIMITED
CC:22:37:6,Siemens AG Austria
70:B3:D5:CA:6,AXING AG
00:09:57,Supercaller
00:E0:D3,DATENTECHNIK GmbH
B4:4B:D6,IEEE Registration Authority
20:0A:0D:B,Amazon Technologies Inc.
60:56:7D,AM Telecom co.
70:B3:D5:72:0,Jeio Tech 
78:D6:D6,eero inc.
00:50:C2:90:C,LSS GmbH
C0:A5:3E,Apple
00:80:A2,CREATIVE ELECTRONIC SYSTEMS
B4:37:41,Consert
CC:D3:9D:5,SHENZHEN ROYOLE TECHNOLOGIES CO.
D8:3D:3F,JOYNED GmbH
78:CA:83:E,Konecranes
7C:8F:DE,DWnet Technologies(Suzhou) Corporation
B0:4F:A6,DongGuan Ramaxel Memory Technology
88:DA:36,Calix Inc.
F0:96:02,Earda Technologies co Ltd
C0:61:9A:B,Victron Energy B.V.
00:26:82,Gemtek Technology Co.
70:B3:D5:67:C,Benchmark Electronics - Secure Technology
24:76:7D,Cisco SPVTG
78:2B:46,Intel Corporate
00:23:FA,RG Nets
00:0B:22,Environmental Systems and Services
00:00:C2,INFORMATION PRESENTATION TECH.
00:50:C2:51:4,Tadian Electronics Systems LTD
8C:1F:64:3C:9,TECHPLUS-LINK Technology Co.
20:66:CF,FREEBOX SAS
C4:FF:BC:4,iMageTech CO.
2C:26:5F:C,AATON DIGITAL
00:22:BB,beyerdynamic GmbH  Co. KG
08:00:7E,AMALGAMATED WIRELESS(AUS) LTD
A8:3F:A1:7,Plejd AB
88:F4:90,Jetmobile Pte Ltd
00:50:C2:BA:0,txtr GmbH
00:02:79,Control Applications
60:9E:64,Vivonic GmbH
00:1C:02,Pano Logic
C8:4D:34,LIONS Taiwan Technology Inc.
70:B3:D5:E8:A,Melecs EWS GmbH
20:53:8D,Hon Hai Precision Industry Co.
00:80:79,MICROBUS DESIGNS LTD.
CC:D3:9D:C,Hangzhou Scooper Technology Co.
70:B3:D5:3D:9,Aplex Technology Inc.
60:70:6C,Google
04:07:2E,VTech Electronics Ltd.
00:03:59,DigitalSis
9C:84:B6,Shenzhen iComm Semiconductor CO.
F8:4A:7F,Innometriks Inc
24:33:6C,Private
00:1B:C5:00:0,Converging Systems Inc.
70:B3:D5:73:5,Swiss Audio
00:16:DF,Lundinova AB
08:5A:E0,Recovision Technology Co.
