MacAddress,Company
70:B3:D5:5D:F,Semacon Business Machines
78:53:64,SHIFT GmbH
D8:DC:40,Apple
34:03:DE,Texas Instruments
7C:5A:67,JNC Systems
84:B3:86:4,COBHAM
50:06:F5,Roku
AC:6A:A3,Shenzhen Kertong Technology Co.
34:88:5D,Logitech Far East
8C:1F:64:1D:6,ZHEJIANG QIAN INFORMATION  TECHNOLOGIES
94:C9:62,Teseq AG
00:20:CA,DIGITAL OCEAN
10:06:48:9,Annapurna labs
00:0F:D7,Harman Music Group
00:08:79,CEM Corporation
D8:09:4E,Active Brains
00:14:52,CALCULEX
C4:C5:63,TECNO MOBILE LIMITED
00:50:28,AVAL COMMUNICATIONS
00:40:0E,MEMOTEC
6C:00:6B,Samsung Electronics Co.
6C:A9:28,HMD Global Oy
00:01:01,Private
AC:80:AE,Fiberhome Telecommunication Technologies Co.
98:F5:37,zte corporation
00:40:C9,NCUBE
70:B3:D5:23:1,DELTA TAU DATA SYSTEMS
FC:A3:86,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
14:7D:05,SERCOMM PHILIPPINES INC
F8:02:78:8,EMBUX Technology Co.
C4:95:4D:3,Sercomm Corporation.
8C:A6:82:A,Schok LLC
14:88:E6,Apple
60:04:17,POSBANK CO.
7C:99:2E,Shanghai Notion lnformatio Technology Co.
E4:CB:59,Beijing Loveair Science and Technology Co. Ltd.
AC:58:7B,JCT Healthcare
D8:8D:5C,Elentec
B4:98:82,Brusa HyPower AG
00:50:CB,JETTER
14:3A:EA,Dynapower Company LLC
00:16:EB,Intel Corporate
8C:1F:64:B8:2,Seed Core Co.
00:50:C2:C5:A,Commotive AS
78:CA:5E,ELNO
70:8D:09,Nokia Corporation
E8:B4:70:7,Tibit Communications
00:0A:2E,MAPLE NETWORKS CO.
5C:9B:A6,Apple
00:1D:16,SFR
00:E0:64,SAMSUNG ELECTRONICS
70:B3:D5:57:8,IMAGE TECH CO.
00:1A:73,Gemtek Technology Co.
80:61:5F,Beijing Sinead Technology Co.
00:50:C2:96:0,kuroneko dennnou kenkyuushitsu
70:B3:D5:C6:6,Blue Access Inc
00:40:01,Zero One Technology Co. Ltd.
00:50:C2:2B:B,TA Instruments Ltd
00:50:C2:2D:F,MICREL-NKE
00:0C:A5,Naman NZ LTd
00:17:15,Qstik
8C:1F:64:C5:7,Strategic Robotic Systems
EC:C0:7A,Laird Connectivity
CC:58:30,Sagemcom Broadband SAS
00:0E:95,Fujiya Denki Seisakusho Co.
CC:4B:04,Apple
00:26:A0,moblic
D0:63:B4,SolidRun Ltd.
00:50:C2:49:3,Artis GmbH
00:1B:C5:06:F,LLC Emzior
AC:5D:5C,FN-LINK TECHNOLOGY LIMITED
48:86:E8,Microsoft Corporation
DC:44:27:F,Private
98:93:CC,LG ELECTRONICS INC
70:B3:D5:73:3,SA Instrumentation Limited
00:13:5C,OnSite Systems
08:D3:4B,Techman Electronics (Changshu) Co.
F0:55:01,Huawei Device Co.
08:B0:A7,Truebeyond Co.
D0:F8:65,ITEL MOBILE LIMITED
70:B3:D5:00:7,SENSONEO
00:04:AD,Malibu Networks
00:50:C2:4B:0,Esmart Distribution Pte Ltd
5C:CB:CA,FUJIAN STAR-NET COMMUNICATION CO.
BC:34:00:C,Parlay Labs dba Highfive
10:2C:EF,EMU Electronic AG
00:50:C2:4B:E,Digital Dynamics
70:B3:D5:D7:B,Peter Huber Kaeltemaschinenbau AG
00:05:CE,Prolink Microsystems Corporation
D8:5D:E2,Hon Hai Precision Ind. Co.
58:B1:0F,Samsung Electronics Co.
00:80:E6,PEER NETWORKS
00:50:C2:8E:F,Technologies Sensio Inc
C0:9B:F4:3,Osprey Video
9C:AC:6D,Universal Electronics
70:B3:D5:DF:8,RMA Mess- und Regeltechnik GmbH  Co.KG
00:60:DE,Kayser-Threde GmbH
50:62:55:0,Ufanet SC
74:1A:E0:7,B??R Bahnsicherung AG
00:50:C2:9F:B,Villbau Kft.
70:4C:ED,TMRG
E8:D4:83,ULTIMATE Europe Transportation Equipment GmbH
F8:95:50,Proton Products Chengdu Ltd
04:CE:09,Shenzhen Skyworth  Digital  Technology  CO.
08:8C:2C,Samsung Electronics Co.
00:1D:19,Arcadyan Technology Corporation
54:AF:97,TP-Link Corporation Limited
00:50:C2:E6:A,Aplex Technology Inc.
C0:EA:C3:8,CDSTech
00:1B:C5:0B:3,FSM Solutions Limited
EC:11:27,Texas Instruments
00:07:67,Yuxing Electronics Company Limited
7C:63:05,Amazon Technologies Inc.
4C:B7:E0,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.
FC:79:DD,Huawei Device Co.
00:13:A2,MaxStream
70:B3:D5:63:B,Lazer Safe Pty Ltd
9C:8E:DC,Teracom Limited
00:25:45,Cisco Systems
00:A0:9F,COMMVISION CORP.
74:AC:B9,Ubiquiti Networks Inc.
44:42:01,Amazon Technologies Inc.
00:07:40,BUFFALO.INC
00:A0:BB,HILAN GMBH
8C:1F:64:38:A,All Points Broadband
D4:DA:21,Beijing Xiaomi Mobile Software Co.
50:3D:7F,Nokia Shanghai Bell Co.
18:56:80,Intel Corporate
00:0E:EA,Shadong Luneng Jicheng Electronics
18:DF:B4,BOSUNG POWERTEC CO.
2C:27:9E:D,Jiangsu JianHu Science  Technology Co.
8C:1F:64:DC:B,Beijing Ceresdata Technology Co.
00:1C:6F,Emfit Ltd
08:28:02,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
68:87:BD,zte corporation
2C:09:CB,COBS AB
00:30:FA,TELICA
00:1B:9A,Apollo Fire Detectors Ltd
00:50:C2:DF:F,TANTAL ELECTRONICA
9C:79:AC,Suntec Software(Shanghai) Co.
8C:1F:64:69:8,Arcus-EDS GmbH
9C:39:28,Samsung Electronics Co.
C0:13:2B,Sichuan Changhong Electric Ltd.
98:02:D8:B,HANSHIN MEDICAL CO.
BC:22:FB,RF Industries
00:0A:B3,Fa. GIRA
00:00:09,XEROX CORPORATION
D8:1C:14,Compacta International
70:B3:D5:FD:4,GETRALINE
00:08:D0,Musashi Engineering Co.
A0:B9:ED,Skytap
28:EC:22,eero inc.
00:30:DF,KBTEL TELECOMUNICACIONES
00:50:C2:71:8,illunis LLC
70:B3:D5:BE:7,Syscom Instruments SA
70:B3:D5:B7:1,Optiver Pty Ltd
0C:9B:78,Extreme Networks
70:B3:D5:2B:F,FOSHAN VOHOM
50:26:90,FUJITSU LIMITED
D8:63:75,Xiaomi Communications Co Ltd
D4:48:2D,Shenzhen Deejoy Lighting Technology Co.
04:55:B8,HUAWEI TECHNOLOGIES CO.
80:7B:85:1,Hangzhou Synway Information Engineering Co.
F8:4A:7F,Innometriks Inc
00:13:03,GateConnect
00:E0:9E,Quantum Corporation
70:B3:D5:ED:7,WAVE
70:B3:D5:17:C,Farmpro Ltd
78:5E:E8:6,Guangdong COROS Sports Technology Co.
30:33:35,Boosty
00:09:C4,Medicore Co.
1C:C0:E1:2,Abbott Medical Optics Inc.
00:00:94,ASANTE TECHNOLOGIES
00:07:5D,Celleritas Inc.
00:08:81,DIGITAL HANDS CO.
D0:5B:CB,Tianyi Telecom Terminals Company Limited
00:03:08,AM Communications
94:32:C1,Honor Device Co.
00:0B:D6,Paxton Access Ltd
CC:C2:E0,Raisecom Technology CO.
94:65:9C,Intel Corporate
74:3E:CB,Gentrice tech
94:9F:8B,zte corporation
9C:53:85,PT. Hartono Istana Teknologi
A4:99:A8,eero inc.
00:80:4D,CYCLONE MICROSYSTEMS
00:50:C2:E1:5,IHI Scube Co.
A8:55:6A,Pocketnet Technology Inc.
00:40:43,Nokia Siemens Networks GmbH  Co. KG.
00:50:C2:40:7,AIE Etudes
28:9A:4B,SteelSeries ApS
30:1F:9A:C,Origami Group Limited
00:50:C2:5C:F,Innomed Medical Inc
00:A0:BF,WIRELESS DATA GROUP MOTOROLA
BC:F1:71,Intel Corporate
00:50:1E,Grass Valley
10:66:82,NEC Platforms
90:78:41,Intel Corporate
8C:1F:64:C6:7,Oriux
DA:19:B3,LG Uplus
9C:69:B4:8,Skydock do Brasil Ltda
00:11:19,Solteras
8C:1F:64:D7:F,Fiberstory communications Pvt Ltd
70:B3:D5:41:0,Avant Technologies
00:1F:27,Cisco Systems
70:BD:96,Cisco Systems
8C:1F:64:E4:1,Grossenbacher Systeme AG
AC:41:22,Eclipse Electronic Systems Inc.
F8:2B:E6:4,Wistron Corporation
00:50:C2:5A:2,iNET Systems Inc.
0C:93:8F,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
00:0C:3D,Glsystech Co.
00:40:AF,DIGITAL PRODUCTS
00:1D:E9,Nokia Danmark AS
70:B3:D5:09:9,SchwerKopka GmbH
30:95:87,HUNAN FN-LINK TECHNOLOGY LIMITED
00:50:C2:12:A,Symbolic Sound Corp.
8C:1F:64:2D:F,Ubotica Technologies
70:B3:D5:2D:9,ZPAS S.A.
8C:18:50,China Mobile (Hangzhou) Information Technology Co.
30:FB:94,Shanghai Fangzhiwei Information Technology CO.
60:84:3B,Soladigm
D8:3D:3F,JOYNED GmbH
5C:5E:0A,Samsung Electronics Co.
00:40:DA,TELSPEC LTD
70:B3:D5:9D:F,DOBE Computing
18:D6:CF,Kurth Electronic GmbH
00:40:67,OMNIBYTE CORPORATION
B4:ED:D5,Quectel Wireless Solutions Co.
D8:86:0B:E,Shenzhen Yidong Technology Co.
DC:15:2D,China Mobile Group Device Co.
F8:7D:3F,Huawei Device Co.
00:50:C2:1E:5,DORLET SAU
F8:B5:68,IEEE Registration Authority
00:03:52,Colubris Networks
D8:FB:11,AXACORE
00:D0:3E,ROCKETCHIPS
00:50:C2:29:6,OpVista
00:03:8A,America Online
00:50:24,NAVIC SYSTEMS
64:E8:33,Espressif Inc.
3C:A9:AB,Nintendo Co.
A8:E9:78,Huawei Device Co.
00:C0:5C,ELONEX PLC
8C:1F:64:3C:1,Suzhou Lianshichuangzhi Technology Co.
B0:B3:53:2,Rizhao SUNWAM International Co.
00:1E:66,RESOL Elektronische Regelungen GmbH
6C:81:FE,Mitsuba Corporation
F8:8C:21,TP-LINK TECHNOLOGIES CO.
F0:E4:A2,HUAWEI TECHNOLOGIES CO.
84:E0:F4:A,iSolution Technologies Co.
00:25:AA,Beijing Soul Technology Co.
70:B3:D5:88:1,TATTILE SRL
00:50:C2:37:B,Freescale Semiconductor
00:1B:F1,Nanjing SilverNet Software Co.
6C:DF:FB:D,Nanjing Buruike Electronics Technology Co.
F4:A4:54:E,Care Bloom
B8:25:B5,Trakm8 Ltd
40:D8:55:1D:5,FST21 Ltd.
00:50:C2:07:6,Litton Guidance  Control Systems
94:08:53,Liteon Technology Corporation
AC:B7:22,Qingdao Haier Technology Co.
48:5A:EA,Fiberhome Telecommunication Technologies Co.
A0:BB:3E:1,IVision Electronics Co.
00:1F:5B,Apple
00:04:9A,Cisco Systems
00:0E:EE,Muco Industrie BV
00:00:2B,CRISP AUTOMATION
00:1B:C5:04:D,eiraku electric corp.
70:B3:D5:93:8,JETI Technische Instrumente GmbH
00:1B:EA,Nintendo Co.
00:E0:86,Emerson Network Power
98:3B:8F,Intel Corporate
00:50:C2:E5:2,Famas System S.p.A.
00:50:C2:C3:F,ANXeBusiness Corporation
00:0B:99,SensAble Technologies
00:60:93,VARIAN
00:50:C2:AD:3,Peek Traffic Corporation
78:D4:F1:0,Burisch Elektronik Bauteile GmbH
00:50:C2:AC:3,Diversified Control
00:30:D1,INOVA CORPORATION
78:5C:5E,HUAWEI TECHNOLOGIES CO.
00:18:8B,Dell Inc.
6C:3A:36,Glowforge Inc
A0:98:05,OpenVox Communication Co Ltd
8C:1F:64:DF:C,Meiko Electronics Co.
0C:48:C6,CELESTICA INC.
0C:EE:E6,Hon Hai Precision Ind. Co.
40:2C:76,IEEE Registration Authority
5C:F6:DC,Samsung Electronics Co.
8C:33:57,HiteVision Digital Media Technology Co.
28:F5:37:C,Matricx Singapore Pte Ltd
00:00:CE,MEGADATA CORP.
D4:08:68,Beijing Lanxum Computer Technology CO.
94:EC:32,Silicon Laboratories
28:FD:80:0,Millcode
70:B3:D5:96:C,Weble S??rl
04:71:4B:0,Neurio Technology Inc.
E8:DE:FB,MESOTIC SAS
EC:DF:3A,vivo Mobile Communication Co.
00:90:D8,WHITECROSS SYSTEMS
00:50:C2:3B:3,Media Lab.
88:23:64,Watchnet DVR Inc
3C:A3:48,vivo Mobile Communication Co.
00:18:46,Crypto S.A.
64:99:5D,LGE 
00:11:1A,ARRIS Group
80:D4:A5,HUAWEI TECHNOLOGIES CO.
88:A6:EF:1,Shenzhen YAKO Automation Technology Co.
D8:90:E8,Samsung Electronics Co.
D0:E7:82,AzureWave Technology Inc.
64:5C:F3,ParanTek Inc.
34:78:77,O-Net Communications (Shenzhen) Limited
00:80:6C,Secure Systems  Services
00:18:17,D. E. Shaw Research
68:34:89,LEA Professional
78:05:8C,mMax Communications
00:90:5D,NETCOM SICHERHEITSTECHNIK GMBH
4C:A9:19,Tuya Smart Inc.
D8:47:BB,Huawei Device Co.
04:20:8A,??????????????????????????????
D4:3D:7E,Micro-Star Intl Co
00:E0:FF,SECURITY DYNAMICS TECHNOLOGIES
0C:86:29:1,Beijing Qinmu Data Technology Co.
34:1F:E4,ARRIS Group
00:50:95,PERACOM NETWORKS
00:50:4B,BARCONET N.V.
00:80:47,IN-NET CORP.
DC:66:3A,Apacer Technology Inc.
2C:48:35:4,GEARTECH LTD
F8:14:DD,Cisco Systems
00:50:C2:7E:D,Genesis Automation Inc.
DC:EB:69,Technicolor CH USA Inc.
00:50:C2:16:1,JB Engineering Group S.L.
C4:3D:1A,Intel Corporate
00:00:6A,COMPUTER CONSOLES INC.
FC:2E:19,China Mobile Group Device Co.
00:20:11,CANOPUS CO.
00:D0:2D,Resideo
70:B3:D5:BB:9,KOSMEK.Ltd
70:B3:D5:67:0,Particle sizing systems
70:B3:D5:7C:1,Data Sciences International
F4:0A:2E,Shenzhen Skyworth Digital  Technology  CO.
34:D7:12,Smartisan Digital Co.
2C:33:7A,Hon Hai Precision Ind. Co.
00:06:04,Track Communications
C4:A5:59:2,SHENZHEN ORFA TECH CO.
F4:06:A5,Hangzhou Bianfeng Networking Technology Co.
38:F8:CA,OWIN Inc.
E4:82:10,HUAWEI TECHNOLOGIES CO.
38:2A:19,Technica Engineering GmbH
A4:3B:FA:A,Plus One Japan Ltd.
D4:BA:BA:3,Shenzhen Pu Ying Innovation Technology Corporation Limited
04:11:19:E,JULIDA LIMITED
70:B3:D5:D0:7,Waversa Systems
C8:D1:5E,HUAWEI TECHNOLOGIES CO.
70:B3:D5:AD:4,INVISSYS
A4:15:88,ARRIS Group
84:85:0A,Hella Sonnen- und Wetterschutztechnik GmbH
00:0C:8D,MATRIX VISION GmbH
00:D0:DD,SUNRISE TELECOM
70:B3:D5:61:7,Cominfo
00:14:B3,CoreStar International Corp
F4:1A:79:E,Shenzhen Yizhao Innovation Technology Co.
8C:1F:64:F1:B,Nextep Co.
70:B3:D5:05:F,UNISOR MULTISYSTEMS LTD
00:00:12,INFORMATION TECHNOLOGY LIMITED
60:95:CE:E,VNS Inc.
78:46:D4,Samsung Electronics Co.
00:50:C2:57:F,Orderite
1C:BF:CE,Shenzhen Century Xinyang Technology Co.
10:0F:18,Fu Gang Electronic(KunShan)CO.
00:30:9C,Timing Applications
8C:1F:64:FD:C,Nuphoton Technologies
8C:1F:64:B5:F,Code Blue Corporation 
00:0E:1C,Hach Company
48:DA:35:2,Annapurna labs
10:23:81,Barrot Technology Co.
00:22:B0,D-Link Corporation
D4:E3:2C,S. Siedle  Sohne
48:F8:E1,Nokia
0C:6A:BC,Fiberhome Telecommunication Technologies Co.
2C:C6:A0,Lumacron Technology Ltd.
00:08:12,GM-2 Corporation
00:11:49,Proliphix Inc.
70:B3:D5:BD:D,CDR SRL
00:1C:ED,ENVIRONNEMENT SA
00:50:C2:D4:2,Hagenuk KMT GmbH
70:B3:D5:20:B,KST technology
00:30:AE,Times N System
00:14:71,Eastern Asia Technology Limited
08:00:11,TEKTRONIX INC.
A4:A2:4A,Cisco SPVTG
00:1A:1D,PChome Online Inc.
C8:71:1F,SUZHOU TESIEN TECHNOLOGY CO.
8C:1F:64:9B:F,ArgusEye TECH. INC
D4:6A:91,SnapAV
84:05:11,Apple
00:1B:C5:0B:2,SKODA ELECTRIC a.s.
68:86:A7,Cisco Systems
1C:A0:B8,Hon Hai Precision Ind. Co.
7C:94:2A,HUAWEI TECHNOLOGIES CO.
00:50:C2:B4:5,Efftronics Systems (P) Ltd
4A:7F:74,INTEC Inc.
00:15:36,Powertech co.
C8:3D:D4,CyberTAN Technology Inc.
FC:B2:D6,CIG SHANGHAI CO LTD
00:24:B4,ESCATRONIC GmbH
5C:81:A7,Network Devices Pty Ltd
40:D8:55:07:5,Teraflops
00:06:39,Newtec
40:A3:6B:2,TOPROOTTechnology Corp. Ltd.
00:05:ED,Technikum Joanneum GmbH
D8:53:AD,Cisco Meraki
04:18:92,HUAWEI TECHNOLOGIES CO.
A0:02:4A:A,Guangdong Jinpeng Technology Co. LTD
70:B3:D5:10:D,CoreEL Technologies Pvt Ltd
00:C0:BD,INEX TECHNOLOGIES
3C:CB:7C,TCT mobile ltd
8C:1F:64:C4:1,Katronic AG  Co. KG
00:19:FD,Nintendo Co.
04:42:1A,ASUSTek COMPUTER INC.
D0:4D:C6,Aruba
9C:1E:CE,ALT Co.
0C:5C:B5:9,Colordeve International
30:0A:60:3,Intergard do Brasil Ind e Com de Eletr e Mec Ltda
40:86:2E,JDM MOBILE INTERNET SOLUTION CO.
E8:D2:FF,Sagemcom Broadband SAS
A4:DA:22:6,AURANEXT
E0:3C:1C:A,MELAG Medizintechnik GmbH  Co. KG
70:B3:D5:7F:9,Communication Systems Solutions
E8:6D:CB,Samsung Electronics Co.
70:B3:D5:6B:2,CRDE
98:03:8E,TP-Link Systems Inc.
10:2E:00,Intel Corporate
2C:30:33,NETGEAR
78:93:C3,Hui Zhou Gaoshengda Technology Co.
80:AD:16,Xiaomi Communications Co Ltd
00:50:C2:3F:9,Sintium Ltd
88:CE:3F,HUAWEI TECHNOLOGIES CO.
94:DE:80,GIGA-BYTE TECHNOLOGY CO.
30:A3:B5,Jiangsu Best Tone Information Service Co.
08:26:AE:0,Wuhan Tianyu Information Industry Co.
40:ED:98:7,Vaisala Oyj
40:ED:98,IEEE Registration Authority
50:A4:D0:1,Beijing ANTVR Technology Co.
00:E6:0E,Extreme Networks
40:F8:DF,CANON INC.
00:04:D1,Drew Technologies
BC:FD:0C,Shenzhen Phaten Tech. LTD
AC:C2:EC,CLT INTL IND. CORP.
34:EA:E7,Shanghai High-Flying Electronics  Technology Co.
70:B3:D5:20:6,ard sa
64:87:88,Juniper Networks
C8:1E:E7,Apple
00:60:12,POWER COMPUTING CORPORATION
38:90:AF,zte corporation
A4:E3:2E,Silicon  Software Systems Ltd.
70:B3:D5:67:A,Micatu
90:4E:91,IEEE Registration Authority
00:80:12,INTEGRATED MEASUREMENT SYSTEMS
00:50:C2:31:D,Imarda New Zealand Limited
00:50:C2:18:B,Teradyne Inc.
68:79:12:8,ShangHai Aigentoo Information Technology Co.
00:00:F3,GANDALF DATA LIMITED
00:16:F8,AVIQTECH TECHNOLOGY CO.
28:36:13:6,ESI Ventures
8C:1F:64:F4:F,Leonardo Germany GmbH
3C:57:D5,FiveCo
70:B3:D5:FF:9,InOut Communication Systems
A0:19:B2:2,Beijing Deephi Intelligent Technology Co.
00:0C:74,RIVERTEC CORPORATION
00:1E:18,Radio Activity srl
00:16:54,Flex-P Industries Sdn. Bhd.
80:B7:08,Blue Danube Systems
00:24:AF,Dish Technologies Corp
B0:47:E9,Intel Corporate
84:36:11,hyungseul publishing networks
FC:55:DC,Baltic Latvian Universal Electronics LLC
04:74:9E,HUAWEI TECHNOLOGIES CO.
84:8B:CD:7,Smart??Code (Shenzhen) Technology Co.
70:B3:D5:C7:2,Scharco Elektronik GmbH
70:B3:D5:50:5,MC2-Technologies
04:C3:E6:3,Extech Electronics Co.
14:B4:57,Silicon Laboratories
50:50:A4,Samsung Electronics Co.
00:06:20,Serial System Ltd.
00:90:E2,DISTRIBUTED PROCESSING TECHNOLOGY
8C:1F:64:C1:2,PHYSEC GmbH
70:B3:D5:75:E,Cardinal Health
FC:8F:7D,SHENZHEN GONGJIN ELECTRONICS CO.
58:47:CA:4,Future Tech Development FZC LLC
C0:1C:30,Shenzhen WIFI-3L Technology Co.
F8:C4:FA,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
28:7A:B4,HUAWEI TECHNOLOGIES CO.
84:8B:CD:3,Annapurna labs
70:01:36,FATEK Automation Corporation
D0:9F:D9:1,elecgator bvba
00:50:C2:71:4,T.E.AM.
D0:57:4C,Cisco Systems
D4:32:60,GoPro
00:50:C2:D1:6,Imricor Medical Systems
24:6C:84,Cisco Systems
2C:A2:B4,Fortify Technologies
80:07:1B,VSOLUTION TELECOMMUNICATION TECHNOLOGY CO.
74:1A:E0:4,Revl Inc.
58:76:C5,DIGI IS LTD
70:B3:D5:22:4,Urbana Smart Solutions Pte Ltd
80:1D:AA,Avaya Inc
00:26:BE,Schoonderbeek Elektronica Systemen B.V.
A8:89:40,Huawei Device Co.
C0:9D:26,Topicon HK Lmd.
8C:1F:64:BD:B,Cardinal Scales Manufacturing Co
00:A0:6C,SHINDENGEN ELECTRIC MFG. CO.
00:50:C2:42:8,Roxar AS
00:13:49,Zyxel Communications Corporation
40:42:29,Layer3TV
00:50:C2:F4:D,KNOWHOW INFOCOM INC.
D8:7E:B1,x.o.ware
00:0E:48,Lipman TransAction Solutions
00:05:22,LEAD Corporation
90:F2:60,Shenzhen Honesty Electronics Co.
44:A1:91,HUAWEI TECHNOLOGIES CO.
08:97:98,COMPAL INFORMATION (KUNSHAN) CO.
C4:16:C8,HUAWEI TECHNOLOGIES CO.
00:13:A7,BATTELLE MEMORIAL INSTITUTE
0C:86:29:C,SHENZHEN YINGMU TECHNOLOGY.
BC:D5:ED,Sagemcom Broadband SAS
70:B3:D5:29:F,Code Hardware SA
8C:1F:64:EB:F,STEAMIQ
00:1A:DA,Biz-2-Me Inc.
A4:B1:97,Apple
88:53:D4,HUAWEI TECHNOLOGIES CO.
A4:53:EE:1,Stellamore
00:50:C2:9C:2,Team Enginers
AC:C3:3A,Samsung Electronics Co.
00:50:C2:D5:C,Ibetor S.L.
00:11:1C,Pleora Technologies Inc.
DC:82:5B,JANUS
F8:CE:21,TP-LINK TECHNOLOGIES CO.
70:B3:D5:B6:F,Integra Metering SAS
1C:87:74:A,Nebbiolo Technologies
D4:D1:84,ADB Broadband Italia
F8:E4:E3,Intel Corporate
00:06:53,Cisco Systems
64:FB:81:1,Narrative AB
00:1B:C5:04:9,EUROCONTROL S.p.A.
00:23:91,Maxian
00:19:27,ImCoSys Ltd
8C:1F:64:37:F,Scarlet Tech Co.
70:4C:A5,Fortinet
80:B2:34,Technicolor CH USA Inc.
00:25:15,SFR
BC:64:4B,ARRIS Group
00:50:C2:02:C,Narrowband Telecommunications
B8:BB:6D,ENERES Co.
4C:26:E7,Welgate Co.
6C:AB:31,Apple
84:14:4D,Intel Corporate
48:BD:3D,New H3C Technologies Co.
EC:9A:0C:7,Jiangsu Maodu Yunke Medical Technology Co.
00:21:79,IOGEAR
00:1A:F8,Copley Controls Corporation
AA:34:D4,CDVI Wireless SpA
00:24:EB,ClearPath Networks
8C:1F:64:D1:8,Wuxi Tongxin Hengtong Technology Co.
C8:63:14:C,Freeus LLC
8C:1F:64:B1:B,Novin
8C:1F:64:32:7,Deutescher Wetterdienst
04:4B:A5,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.
48:5F:99,Cloud Network Technology (Samoa) Limited
00:15:D7,Reti Corporation
20:CE:2A,IEEE Registration Authority
00:15:41,StrataLight Communications
00:50:C2:59:A,MultiTrode Pty Ltd
00:19:C5,Sony Interactive Entertainment Inc.
68:AE:20,Apple
64:DB:43,Motorola (Wuhan) Mobility Technologies Communication Co.
00:23:FB,IP Datatel
08:8E:4F,SF Software Solutions
3C:33:32,D-Link Corporation
00:C0:B6,HVE
8C:1F:64:35:0,biosilver .co.
00:A0:36,APPLIED NETWORK TECHNOLOGY
60:74:F4,Private
38:B5:D3,SecuWorks
F8:B5:68:7,CloudMinds (Shenzhen) Holdings Co.
00:6B:A0,SHENZHEN UNIVERSAL INTELLISYS PTE LTD
00:50:C2:35:A,Advanced Si-Net Co.
00:0E:21,MTU Friedrichshafen GmbH
70:B3:D5:2A:7,Plasmability
98:73:C4,Sage Electronic Engineering LLC
6C:4B:7F,Vossloh-Schwabe Deutschland GmbH
00:02:D1,Vivotek
7C:31:FA,Silicon Laboratories
40:D8:55:0F:E,Cytech Technology Pte Ltd
24:60:81,razberi technologies
00:50:C2:AE:1,EVERCARE
00:50:C2:FE:B,Axible Technologies
E8:B4:70:9,Miltek Industries Pte Ltd
34:0A:FF,Qingdao Hisense Communications Co.
00:07:E6,edgeflow Canada Inc.
F0:E3:DC,Tecon MT
70:B3:D5:C0:5,KST technology
00:17:3A,Cloudastructure Inc
E0:A1:D7,SFR
74:EB:80,Samsung Electronics Co.
AC:FD:EC,Apple
88:6A:E3,Alpha Networks Inc.
8C:1F:64:3C:2,Samuel Cosgrove
90:27:59,Nanjing Jiahao Technology Co.
A0:62:60,Private
40:D8:55:0C:A,NEUTRIK AG
00:69:67:A,Zhejiang Holip Electronic Technology Co.
28:D0:F5,Ruijie Networks Co.
54:27:8D,NXP (China) Management Ltd.
0C:C6:AC,DAGS
74:5F:90,LAM Technologies
E0:4E:7A,Nanjing Qinheng Microelectronics Co.
70:B3:D5:D5:D,SEASONS 4 INC
68:9E:29,zte corporation
0C:D9:23,GOCLOUD Networks(GAOKE Networks)
F4:2D:06,zte corporation
00:17:2E,FXC Inc.
28:83:35,Samsung Electronics Co.
F8:CD:C8,Sichuan Tianyi Comheart Telecom Co.
1C:9D:3E,Integrated Device Technology (Malaysia) Sdn. Bhd.
E4:B3:18,Intel Corporate
A4:E6:15,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
C8:8E:D1:C,Shanghai Bwave Technology Co.
FC:A6:21,Samsung Electronics Co.
00:01:18,EZ Digital Co.
44:A9:2C:D,NPP KOMETEH JSC
00:20:FA,GDE SYSTEMS
A4:7A:72,Arista Networks
00:50:C2:C4:E,Elaso AG
00:05:CB,ROIS Technologies
30:C8:2A,WI-BIZ srl
98:ED:CA,Fiberhome Telecommunication Technologies Co.
84:DD:20,Texas Instruments
40:C7:3C,Intel Corporate
B4:82:55,Research Products Corporation
00:12:79,Hewlett Packard
70:B3:D5:54:5,Airity Technologies Inc.
00:1C:89,Force Communications
FC:69:47,Texas Instruments
00:0D:E6,YOUNGBO ENGINEERING CO.
04:CC:BC,HUAWEI TECHNOLOGIES CO.
00:50:C2:01:1,Bihl  Wiedemann GmbH
94:C2:BD,TECNOBIT
3C:FA:30,Palo Alto Networks
40:D8:55:06:6,TeraTron GmbH
FC:52:8D,Technicolor CH USA Inc.
00:50:C2:06:7,Riverlink Computers
94:E7:0B,Intel Corporate
B8:58:10,NUMERA
1C:59:74:2,Chongqing Taishan Cable Co.
C0:49:BD,EM Microelectronic
8C:47:6E:B,Faravid CommunicationData Analysis
70:B3:D5:6F:9,ENVItech s.r.o.
E4:F3:C4,Samsung Electronics Co.
70:B3:D5:60:3,EGISTECH CO.
00:50:C2:21:3,SysAware S.A.R.L.
00:08:06,Raonet Systems
70:B3:D5:33:B,Seal Shield
8C:1F:64:60:0,Anhui Chaokun Testing Equipment Co.
F4:83:CD,TP-LINK TECHNOLOGIES CO.
C8:6E:08,Intel Corporate
70:B3:D5:B0:E,Servotronix Motion Control
00:26:F8,Golden Highway Industry Development Co.
